 time, distance, watts, cadence, velocity_smooth, altitude,    altitude_smooth, grade_smooth
 4297,  43743.5,   297,      86,            12.2,     1510,  1510.399999999997,          1.2
 4298,  43755.7,   362,      87,          12.162,   1510.2,  1510.559999999997,          1.2
 4299,  43767.8,   352,      88,          12.116,   1510.4,  1510.719999999997,          1.6
 4300,  43780.2,   300,      87,          12.268,   1510.6, 1510.8933333333305,          1.6
 4301,  43792.7,   286,      88,           12.31,   1510.8, 1511.0799999999972,          1.6
 4302,  43805.2,   239,      88,          12.326,     1511, 1511.2799999999972,            2
 4303,  43817.4,   174,      88,          12.332,   1511.2,  1511.479999999997,            2
 4304,  43829.6,   110,      61,          12.358,   1511.6, 1511.6933333333304,          2.1
 4305,  43841.8,    78,      81,           12.33,   1511.8, 1511.9066666666638,          1.7
 4306,  43853.8,   165,      91,          12.223,     1512, 1512.1333333333305,          1.2
 4307,  43865.9,   233,      92,           12.14,     1512, 1512.3599999999972,          1.7
 4308,  43877.9,   262,      91,          12.098,   1512.2, 1512.5866666666639,          1.7
 4309,  43889.9,   222,      91,           12.05,   1512.6, 1512.8133333333308,          2.1
 4310,  43901.4,   157,      80,          11.908,   1512.8, 1513.0266666666641,          2.2
 4311,  43912.5,   159,      90,          11.748,     1513, 1513.2266666666642,          1.7
 4312,  43924.3,   153,      89,          11.692,   1513.2,  1513.426666666664,          2.1
 4313,  43936.5,   147,      88,          11.716,   1513.4,  1513.626666666664,          2.1
 4314,    43948,   226,      88,          11.616,   1513.8,  1513.826666666664,          2.2
 4315,  43959.1,   234,      88,          11.534,     1514, 1514.0133333333308,          2.2
 4316,  43970.3,   174,      84,          11.544,   1514.2, 1514.1866666666642,          1.3
 4317,  43981.7,   118,      58,          11.472,   1514.4, 1514.3466666666643,          1.4
 4318,  43992.5,   122,      95,          11.209,   1514.4, 1514.5066666666644,          1.4
 4319,  44002.9,   215,      96,          10.998,   1514.6, 1514.6666666666642,          1.4
 4320,  44013.8,   232,      96,          10.944,   1514.8,  1514.826666666664,          1.4
 4321,  44024.6,   246,      89,           10.88,     1515, 1514.9733333333309,          0.9
 4322,  44035.8,   254,      86,          10.824,     1515, 1515.1199999999976,          0.9
 4323,  44047.1,   226,      86,          10.926,     1515, 1515.2666666666642,          0.4
 4324,  44058.3,   203,      86,          11.066,   1515.2,  1515.426666666664,          0.9
 4325,  44069.6,   245,      87,          11.162,   1515.2,  1515.626666666664,          1.3
 4326,  44081.2,   302,      87,          11.318,   1515.4, 1515.8399999999974,          1.3
 4327,  44092.5,   326,      88,          11.336,   1515.6, 1516.0666666666643,          1.8
 4328,  44103.5,   351,      88,           11.28,   1515.8, 1516.3066666666641,          1.7
 4329,  44115.2,   369,      89,          11.391,     1516, 1516.5733333333308,          1.7
 4330,  44127.3,   376,      89,          11.534,   1516.2, 1516.8666666666643,          2.1
 4331,  44139.1,   377,      90,          11.577,   1516.4,  1517.173333333331,            3
 4332,  44150.6,   369,     100,          11.626,   1516.8, 1517.5066666666642,          3.5
 4333,  44161.8,   361,      99,           11.65,   1517.4, 1517.8533333333305,            4
 4334,  44172.8,   313,      98,           11.52,   1517.8, 1518.2133333333306,          4.1
 4335,  44183.9,   234,      97,          11.322,   1518.2,  1518.586666666664,          3.8
 4336,  44194.3,   185,      94,          11.026,   1518.6, 1518.9733333333309,          3.9
 4337,  44204.3,   119,      65,          10.728,     1519, 1519.3733333333307,          4.1
 4338,  44213.9,     0,       0,          10.428,   1519.4,  1519.786666666664,          4.2
 4339,  44223.2,    59,      73,           10.07,   1519.8, 1520.1999999999973,          4.3
 4340,  44232.1,   197,      79,            9.65,   1520.2, 1520.5999999999974,          4.4
 4341,  44241.3,   293,      79,           9.404,   1520.6,  1520.986666666664,          4.5
 4342,  44250.6,   285,      79,            9.26,     1521, 1521.3733333333305,          4.7
 4343,  44258.7,   256,      79,           8.956,   1521.4,  1521.746666666664,          4.8
 4344,  44266.5,   161,      27,           8.666,   1521.8, 1522.1199999999974,            5
 4345,  44274.6,   243,      70,           8.508,   1522.2, 1522.4933333333306,          5.1
 4346,  44282.4,   332,      70,           8.222,   1522.6,  1522.866666666664,          5.2
 4347,    44290,   352,      70,           7.882,     1523,  1523.226666666664,          4.5
 4348,  44297.6,   364,      71,           7.773,   1523.4, 1523.5866666666639,          4.4
 4349,  44305.6,   373,      71,           7.806,   1523.6,  1523.946666666664,          3.7
 4350,  44314.2,   356,      72,           7.906,     1524,  1524.306666666664,          3.7
 4351,  44322.3,   349,      72,           7.977,   1524.2,  1524.666666666664,          4.3
 4352,  44330.2,   341,      72,           8.055,   1524.6, 1525.0133333333308,          4.4
 4353,  44338.2,   341,      72,            8.13,     1525, 1525.3599999999974,          4.3
 4354,  44346.3,   339,      72,           8.146,   1525.4, 1525.7066666666642,          4.3
 4355,  44354.5,   320,      72,           8.056,   1525.6, 1526.0533333333306,          4.2
 4356,  44362.8,   308,      71,           8.113,     1526, 1526.3999999999974,          4.2
 4357,  44371.2,   317,      71,           8.188,   1526.4,  1526.746666666664,          4.9
 4358,  44379.4,   331,      71,           8.232,   1526.8, 1527.1199999999974,          4.5
 4359,  44387.1,   305,      71,           8.162,   1527.2, 1527.4933333333308,          4.6
 4360,  44394.3,   271,      71,           7.962,   1527.4,  1527.866666666664,          4.7
 4361,  44401.6,   304,      70,           7.745,   1527.8, 1528.2399999999973,          4.6
 4362,  44409.3,   320,      70,           7.622,   1528.2, 1528.6133333333307,          4.5
 4363,  44417.4,   322,      70,           7.592,   1528.6,  1528.986666666664,          4.4
 4364,  44425.4,   312,      69,            7.67,   1528.8, 1529.3733333333305,          5.1
 4365,  44433.1,   282,      69,            7.77,   1529.2, 1529.7599999999973,          5.1
 4366,  44440.6,   273,      67,           7.812,   1529.8, 1530.1466666666638,          5.8
 4367,  44448.6,   265,      67,            7.86,   1530.2,  1530.546666666664,          5.8
 4368,  44456.7,   260,      66,           7.862,   1530.6, 1530.9466666666638,          4.5
 4369,  44464.2,   278,      66,           7.744,     1531, 1531.3466666666639,          4.6
 4370,  44471.5,   273,      66,           7.682,   1531.2, 1531.7333333333306,          5.3
 4371,  44479.1,   267,      65,           7.706,   1531.6, 1532.1199999999974,          5.4
 4372,  44486.7,   264,      64,           7.624,   1532.2, 1532.4933333333306,          6.2
 4373,  44493.9,   256,      63,           7.452,   1532.6, 1532.8399999999972,          6.3
 4374,  44500.8,   230,      62,           7.324,     1533, 1533.1599999999971,          5.8
 4375,  44507.7,   242,      66,           7.234,   1533.4,  1533.466666666664,          5.9
 4376,  44514.4,   289,      65,           7.048,   1533.8, 1533.7599999999975,          5.2
 4377,  44520.8,   310,      64,           6.826,   1534.2, 1534.0399999999975,          4.4
 4378,  44527.7,   320,      65,            6.75,   1534.4, 1534.3199999999974,          3.5
 4379,  44535.1,   304,      67,           6.854,   1534.6, 1534.5733333333308,          2.7
 4380,  44542.7,   299,      71,           6.995,   1534.8,  1534.813333333331,            2
 4381,  44550.2,   288,      71,           7.164,     1535, 1535.0399999999977,            2
 4382,  44557.8,   285,      72,           7.382,     1535, 1535.2533333333308,            2
 4383,  44565.5,   317,      74,           7.563,   1535.2, 1535.4533333333309,          1.3
 4384,  44573.4,   371,      76,           7.672,   1535.4,  1535.626666666664,          2.5
 4385,  44581.6,   385,      83,           7.788,   1535.4, 1535.8133333333308,          2.4
 4386,  44590.3,   323,      82,           8.016,   1535.8, 1535.9999999999975,          2.3
 4387,  44598.9,   286,      84,           8.228,     1536, 1536.1866666666642,          2.9
 4388,  44607.5,   242,      84,           8.405,   1536.2, 1536.3733333333307,          2.3
 4389,  44616.1,   211,      85,           8.536,   1536.4,  1536.586666666664,          2.3
 4390,  44624.7,   235,      85,           8.614,   1536.6, 1536.7999999999977,          1.8
 4391,  44633.4,   229,      85,           8.616,   1536.8, 1537.0133333333308,          2.3
 4392,  44641.8,   219,      85,           8.582,   1536.8, 1537.2533333333306,          2.4
 4393,  44650.2,   234,      85,            8.54,   1537.2, 1537.4799999999973,          2.3
 4394,  44658.7,   227,      86,            8.52,   1537.4, 1537.7066666666642,          2.9
 4395,  44667.5,   207,      85,           8.572,   1537.6, 1537.9333333333307,          2.8
 4396,  44676.6,   178,      85,           8.638,   1537.8, 1538.1466666666638,          2.8
 4397,  44685.7,   155,      70,           8.774,   1538.2, 1538.3599999999972,          2.8
 4398,  44694.8,   159,      85,           8.914,   1538.4, 1538.5599999999972,          3.4
 4399,  44703.6,   225,      85,           8.991,   1538.6, 1538.7599999999973,          2.8
 4400,  44712.2,   207,      86,           8.934,     1539, 1538.9466666666638,          2.8
 4401,    44721,   164,      87,           8.894,   1539.2,  1539.119999999997,          2.8
 4402,  44729.9,   163,      88,           8.855,   1539.4, 1539.2799999999972,          1.7
 4403,  44738.9,   175,      88,            8.83,   1539.6, 1539.4266666666638,          1.6
 4404,  44748.4,   188,      90,           8.948,   1539.6,  1539.546666666664,          1.1
 4405,  44757.8,   179,      91,           9.112,   1539.8, 1539.6533333333305,          0.5
 4406,  44767.4,   170,      86,           9.274,   1539.8, 1539.7466666666637,          1.1
 4407,  44776.8,   144,      80,           9.378,   1539.8, 1539.8266666666639,          0.5
 4408,    44786,    89,      78,           9.406,     1540, 1539.8933333333305,          0.5
 4409,  44795.2,   143,      82,           9.366,     1540, 1539.9466666666638,          0.5
 4410,  44804.4,   207,      83,           9.316,     1540, 1539.9999999999973,            0
 4411,  44813.7,   230,      85,           9.256,     1540, 1540.0533333333308,            0
 4412,  44823.6,   222,      86,           9.352,     1540,  1540.093333333331,            0
 4413,  44833.4,   217,      87,           9.498,     1540, 1540.1333333333312,          0.5
 4414,  44843.2,   254,      88,           9.588,     1540, 1540.1733333333314,          0.5
 4415,  44853.5,   269,      89,           9.838,   1540.2,  1540.213333333331,          0.5
 4416,  44864.1,   204,      89,          10.076,   1540.2,  1540.253333333331,            1
 4417,  44874.1,   189,      89,            10.1,   1540.2,  1540.279999999998,          0.5
 4418,  44884.4,   192,      90,          10.188,   1540.4, 1540.3199999999977,          0.5
 4419,  44894.7,   253,      85,          10.314,   1540.4, 1540.3599999999976,          0.5
 4420,  44905.1,   293,      83,          10.316,   1540.4, 1540.3999999999976,            0
 4421,  44915.8,   314,      84,           10.35,   1540.4, 1540.4533333333309,          0.5
 4422,  44926.6,   318,      85,            10.5,   1540.4, 1540.4933333333308,          0.5
 4423,  44937.7,   304,      87,          10.668,   1540.6, 1540.5333333333306,            0
 4424,  44949.1,   276,      88,          10.868,   1540.6, 1540.5866666666639,          0.4
 4425,  44960.9,   269,      89,          11.146,   1540.4, 1540.6266666666638,            0
 4426,  44972.9,   275,      91,          11.426,   1540.6, 1540.6666666666638,            0
 4427,  44984.7,   267,      92,          11.616,   1540.6,  1540.719999999997,          0.8
 4428,  44996.9,   248,      93,          11.828,   1540.6, 1540.7733333333304,          0.4
 4429,  45009.1,   211,      88,          12.012,   1540.8,  1540.839999999997,          0.4
 4430,    45021,   151,      86,          12.034,   1540.8, 1540.8933333333305,          0.8
 4431,  45032.8,    87,      66,          11.964,   1540.8,  1540.946666666664,          0.4
 4432,  45044.5,    43,      60,          11.964,     1541, 1541.0133333333308,          0.4
 4433,  45056.1,    14,      30,          11.854,     1541, 1541.0799999999974,          0.9
 4434,  45067.6,    56,      82,          11.692,     1541,  1541.146666666664,          0.4
 4435,  45078.6,   172,      82,          11.526,   1541.2, 1541.2133333333306,          0.9
 4436,  45089.8,   170,      82,          11.418,   1541.2,  1541.266666666664,          0.9
 4437,  45101.7,   120,      79,          11.436,   1541.4, 1541.3333333333308,          0.4
 4438,  45112.9,    78,      66,          11.352,   1541.4, 1541.3999999999974,          0.5
 4439,  45123.5,    76,      84,          11.186,   1541.4, 1541.4533333333306,          0.5
 4440,  45134.2,   120,      85,          11.113,   1541.4,  1541.506666666664,          0.5
 4441,    45145,   132,      85,          11.024,   1541.6, 1541.5599999999972,          0.5
 4442,  45155.9,   137,      86,           10.84,   1541.6, 1541.6133333333305,          0.5
 4443,  45166.9,   178,      86,          10.798,   1541.6,  1541.679999999997,          0.5
 4444,  45177.6,   242,      89,          10.826,   1541.6, 1541.7466666666637,          0.4
 4445,  45188.9,   265,      90,          10.934,   1541.8, 1541.8266666666636,          0.4
 4446,  45200.8,   177,      82,           11.16,   1541.8,  1541.919999999997,          0.4
 4447,  45212.5,    89,      89,          11.332,   1541.8, 1542.0266666666635,            0
 4448,    45224,    55,      87,           11.43,   1541.8, 1542.1466666666636,          0.4
 4449,  45235.9,    57,      82,           11.66,   1541.8, 1542.2933333333303,          0.9
 4450,  45247.7,    64,      74,          11.756,     1542,  1542.479999999997,          1.3
 4451,  45258.9,    95,      83,          11.636,   1542.2, 1542.6933333333304,          1.7
 4452,  45270.8,   100,      48,          11.642,   1542.4, 1542.9199999999973,          1.8
 4453,  45281.7,    60,      57,          11.524,   1542.6, 1543.1733333333307,          1.8
 4454,  45292.7,    52,      90,          11.358,   1542.8, 1543.4533333333306,          2.3
 4455,  45303.7,    90,      95,          11.202,     1543, 1543.7599999999975,          2.9
 4456,  45313.4,   114,      91,            10.9,   1543.4, 1544.0799999999974,          4.1
 4457,  45322.8,   151,      89,          10.414,   1543.8, 1544.4133333333307,          4.9
 4458,  45331.7,   235,      86,          10.004,   1544.4, 1544.7599999999975,          5.1
 4459,  45340.2,   397,      87,           9.488,   1544.8, 1545.1333333333307,          5.2
 4460,  45348.7,   495,      88,           9.009,   1545.2, 1545.5199999999975,          4.6
 4461,  45357.4,   438,      78,           8.791,   1545.6, 1545.9199999999976,          4.6
 4462,  45366.1,   401,      69,            8.66,     1546, 1546.3466666666643,          3.9
 4463,  45375.2,   406,      69,           8.702,   1546.4, 1546.7733333333308,          3.9
 4464,  45384.3,   405,      70,           8.816,   1546.6, 1547.1866666666642,          3.9
 4465,  45393.2,   368,      69,           8.891,     1547, 1547.5733333333308,          4.6
 4466,  45401.8,   335,      69,           8.888,   1547.4, 1547.9599999999975,          5.2
 4467,  45410.3,   313,      69,           8.838,     1548, 1548.3333333333308,          5.2
 4468,    45419,   302,      70,           8.755,   1548.4, 1548.7066666666642,          5.8
 4469,  45427.7,   239,      36,           8.688,   1548.8, 1549.0799999999974,          5.3
 4470,  45436.1,   169,      72,           8.576,   1549.4, 1549.4533333333306,          4.8
 4471,  45444.2,   221,      77,           8.464,   1549.8, 1549.8399999999974,          4.4
 4472,  45452.2,   225,      74,           8.374,     1550, 1550.2133333333306,          3.8
 4473,  45459.8,   214,      72,            8.17,   1550.2, 1550.5866666666639,          3.3
 4474,  45467.2,   216,      72,           7.906,   1550.6,  1550.946666666664,          4.1
 4475,  45474.5,   245,      72,            7.69,   1550.8,  1551.306666666664,          4.8
 4476,  45481.7,   321,      73,           7.504,   1551.2,  1551.666666666664,          4.8
 4477,    45489,   370,      73,           7.368,   1551.6, 1552.0133333333304,          5.4
 4478,  45496.5,   415,      75,           7.328,     1552, 1552.3466666666639,          4.7
 4479,    45504,   464,      76,            7.35,   1552.4,  1552.679999999997,          4.6
 4480,  45511.4,   390,      76,           7.378,   1552.6,  1553.026666666664,          4.6
 4481,  45519.1,   329,      75,           7.492,     1553, 1553.3599999999972,          4.5
 4482,  45527.1,   331,      80,           7.614,   1553.4,  1553.706666666664,          5.2
 4483,  45534.8,   308,      91,           7.666,   1553.8, 1554.0533333333306,          5.3
 4484,  45542.4,   256,      91,            7.68,   1554.2,  1554.386666666664,          4.8
 4485,  45549.5,   234,      89,            7.62,   1554.6,  1554.706666666664,          4.2
 4486,  45556.3,   232,      88,           7.434,   1554.8, 1555.0133333333304,          4.3
 4487,  45563.1,   235,      87,           7.202,     1555, 1555.3199999999972,          3.7
 4488,    45570,   237,      86,           7.042,   1555.4, 1555.6266666666638,          4.4
 4489,  45576.8,   228,      85,           6.878,   1555.6, 1555.9333333333304,          5.2
 4490,  45583.5,   235,      84,           6.798,     1556, 1556.2399999999973,          4.5
 4491,  45590.1,   245,      83,            6.76,   1556.4,  1556.546666666664,          4.5
 4492,  45596.9,   269,      83,           6.766,   1556.6, 1556.8533333333305,          3.7
 4493,  45603.6,   290,      82,           6.712,   1556.8, 1557.1599999999974,            3
 4494,  45610.2,   312,      83,           6.682,     1557, 1557.4799999999973,          3.7
 4495,    45617,   295,      83,           6.696,   1557.2,  1557.786666666664,          4.5
 4496,  45623.6,   290,      83,           6.706,   1557.6,  1558.106666666664,          5.1
 4497,  45630.4,   300,      84,           6.704,     1558, 1558.4133333333307,          5.8
 4498,  45637.5,   300,      86,           6.786,   1558.4, 1558.7199999999973,          5.8
 4499,  45644.6,   287,      87,           6.876,   1558.8, 1559.0399999999975,            5
 4500,  45651.4,   268,      87,           6.898,   1559.2, 1559.3733333333307,          5.1
 4501,  45658.2,   264,      86,           6.914,   1559.4, 1559.7199999999975,          4.5
 4502,  45664.9,   259,      84,            6.89,   1559.8, 1560.0799999999974,          4.5
 4503,  45671.5,   262,      81,           6.795,     1560, 1560.4399999999976,          4.6
 4504,  45677.9,   269,      89,           6.668,   1560.4, 1560.8133333333308,          4.7
 4505,  45684.2,   275,      88,           6.545,   1560.6,  1561.186666666664,          5.6
 4506,  45690.2,   281,      87,             6.4,     1561, 1561.5599999999974,          5.6
 4507,  45696.3,   290,      89,           6.284,   1561.4, 1561.9199999999973,          6.5
 4508,  45702.7,   304,      90,            6.25,   1561.8, 1562.2933333333306,          6.5
 4509,  45708.8,   310,      91,           6.184,   1562.2,  1562.666666666664,          6.3
 4510,  45714.9,   295,      91,           6.145,   1562.6, 1563.0533333333306,            7
 4511,  45721.9,   279,      89,           6.328,     1563, 1563.4266666666638,          6.9
 4512,  45728.6,   264,      87,           6.454,   1563.6, 1563.7999999999972,          6.8
 4513,  45734.9,   261,      86,           6.434,     1564, 1564.1599999999974,          6.2
 4514,  45741.3,   265,      86,            6.49,   1564.4,  1564.506666666664,          5.5
 4515,  45747.6,   277,      85,            6.53,   1564.6, 1564.8533333333305,          5.6
 4516,  45753.8,   284,      85,           6.395,     1565,  1565.186666666664,          5.6
 4517,  45760.1,   296,      86,           6.296,   1565.4, 1565.5066666666642,          5.7
 4518,  45766.1,   303,      86,           6.242,   1565.8,  1565.826666666664,          4.8
 4519,  45772.2,   299,      86,           6.186,     1566,  1566.133333333331,            4
 4520,  45778.7,   290,      87,            6.23,   1566.2, 1566.4266666666642,          3.2
 4521,  45784.9,   291,      87,           6.213,   1566.4, 1566.7199999999975,            4
 4522,  45791.1,   304,      88,           6.216,   1566.6, 1567.0266666666644,            4
 4523,  45797.5,   313,      89,           6.274,     1567, 1567.3199999999977,          3.9
 4524,  45803.8,   303,      89,           6.326,   1567.2,  1567.613333333331,          4.7
 4525,  45810.4,   290,      90,           6.338,   1567.4, 1567.9066666666645,          4.6
 4526,  45816.9,   305,      90,           6.394,   1567.8, 1568.2133333333309,          4.6
 4527,  45823.4,   313,      90,            6.46,   1568.2, 1568.5199999999975,          5.3
 4528,    45830,   306,      91,           6.504,   1568.4, 1568.8399999999974,          5.3
 4529,  45836.6,   279,      91,           6.548,   1568.8,  1569.173333333331,          4.6
 4530,  45843.1,   261,      90,           6.544,   1569.2, 1569.4933333333308,          5.4
 4531,  45849.6,   267,      90,           6.538,   1569.4,  1569.826666666664,          5.5
 4532,  45855.9,   279,      89,           6.484,   1569.8, 1570.1733333333307,          5.5
 4533,  45862.2,   283,      88,            6.45,   1570.2, 1570.5199999999973,          5.5
 4534,  45868.7,   283,      88,           6.428,   1570.6,  1570.866666666664,          5.4
 4535,  45875.2,   286,      88,           6.416,   1570.8,  1571.226666666664,          5.4
 4536,  45881.7,   279,      88,           6.426,   1571.2, 1571.5866666666639,          4.6
 4537,  45888.2,   295,      88,           6.458,   1571.6, 1571.9333333333307,          5.4
 4538,  45894.9,   309,      89,           6.526,   1571.8, 1572.2933333333306,          5.4
 4539,  45901.2,   315,      89,           6.496,   1572.2, 1572.6399999999971,          5.4
 4540,  45907.6,   327,      90,           6.477,   1572.6,  1572.986666666664,          6.2
 4541,  45914.3,   337,      90,           6.528,     1573, 1573.3066666666641,          6.2
 4542,  45920.8,   320,      91,           6.536,   1573.4,  1573.626666666664,          6.1
 4543,  45927.1,   306,      91,            6.45,   1573.8, 1573.9333333333307,          5.4
 4544,  45933.6,   292,      91,           6.491,   1574.2, 1574.2266666666642,          5.5
 4545,    45940,   273,      90,           6.488,   1574.4, 1574.5199999999975,          4.8
 4546,  45946.1,   180,      88,            6.36,   1574.8, 1574.8133333333308,          4.8
 4547,  45952.3,   154,      85,           6.292,     1575,  1575.106666666664,          4.1
 4548,  45958.4,   184,      77,           6.258,   1575.4, 1575.3866666666643,          3.3
 4549,  45964.5,   195,      74,           6.168,   1575.4,  1575.666666666664,          3.3
 4550,  45970.6,   186,      73,           6.114,   1575.6, 1575.9333333333307,          2.5
 4551,  45976.7,   240,      73,           6.118,   1575.8, 1576.1999999999973,          3.4
 4552,  45982.5,   284,      74,           6.046,     1576,  1576.466666666664,          4.3
 4553,  45988.2,   277,      72,           5.964,   1576.2, 1576.7333333333306,          5.3
 4554,  45993.9,   223,      67,           5.878,   1576.6, 1576.9999999999973,          5.5
 4555,  45999.2,   233,      66,            5.72,     1577,  1577.266666666664,          6.6
 4556,  46004.2,   272,      66,           5.492,   1577.2, 1577.5599999999972,          5.7
 4557,  46009.3,   286,      66,           5.352,   1577.6, 1577.8533333333305,          5.6
 4558,    46015,   301,      67,           5.352,   1577.8, 1578.1599999999974,          5.4
 4559,  46020.6,   329,      68,           5.348,   1578.2, 1578.4933333333308,          5.3
 4560,  46026.3,   343,      70,           5.414,   1578.4,  1578.826666666664,          5.3
 4561,  46031.9,   329,      71,           5.555,   1578.8, 1579.1599999999974,          5.3
 4562,  46037.6,   334,      73,           5.666,     1579, 1579.4933333333308,          6.1
 4563,  46043.3,   343,      73,           5.654,   1579.4,  1579.826666666664,          5.2
 4564,    46049,   320,      72,           5.684,   1579.8, 1580.1599999999974,            6
 4565,    46055,   295,      66,            5.74,     1580, 1580.4933333333308,            7
 4566,  46060.9,   303,      62,           5.782,   1580.4,  1580.826666666664,          6.3
 4567,  46066.2,   293,      54,           5.708,     1581, 1581.1733333333307,          7.2
 4568,  46071.4,   212,      44,           5.622,   1581.2, 1581.5199999999973,          7.3
 4569,  46077.2,   218,      59,           5.634,   1581.6,  1581.866666666664,          5.4
 4570,  46082.7,   267,      61,           5.554,     1582, 1582.2133333333304,          6.2
 4571,  46088.3,   308,      62,           5.496,   1582.2,  1582.546666666664,          5.3
 4572,    46094,   338,      63,           5.564,   1582.6, 1582.8666666666638,          5.2
 4573,  46099.8,   396,      64,           5.696,   1582.8, 1583.1733333333302,            6
 4574,  46105.9,   414,      65,           5.744,   1583.2, 1583.4666666666637,          5.8
 4575,  46111.8,   397,      66,            5.82,   1583.6,  1583.759999999997,          5.7
 4576,    46118,   380,      67,           5.928,     1584,  1584.039999999997,          5.6
 4577,  46124.4,   365,      69,            6.08,   1584.2,  1584.319999999997,          4.7
 4578,  46130.8,   366,      71,           6.194,   1584.6, 1584.5999999999972,            3
 4579,  46137.6,   354,      73,           6.328,   1584.8, 1584.8666666666638,          2.9
 4580,  46144.6,   262,      72,           6.564,   1584.8, 1585.1466666666638,            3
 4581,  46151.5,   179,      72,           6.708,     1585, 1585.4266666666638,          3.1
 4582,  46157.6,   163,      71,           6.642,   1585.4,  1585.706666666664,          4.1
 4583,  46163.4,   175,      70,           6.509,   1585.6, 1585.9733333333306,          5.2
 4584,  46169.2,   248,      73,           6.318,   1585.8, 1586.2533333333306,          4.5
 4585,  46174.6,   247,      79,           5.982,   1586.2, 1586.5199999999973,          4.5
 4586,    46180,   280,      79,            5.69,   1586.4, 1586.7999999999972,          5.4
 4587,  46185.8,   307,      80,           5.646,   1586.6, 1587.0933333333307,          5.3
 4588,  46191.5,   327,      79,           5.623,     1587, 1587.3999999999974,          6.1
 4589,  46197.1,   330,      80,           5.594,   1587.4,  1587.706666666664,          6.2
 4590,  46202.9,   316,      80,           5.673,   1587.8, 1588.0133333333308,          6.2
 4591,  46208.5,   273,      80,           5.709,     1588, 1588.3333333333308,          5.3
 4592,  46214.1,   255,      80,           5.662,   1588.4, 1588.6533333333307,          5.3
 4593,  46219.7,   235,      81,           5.648,   1588.6, 1588.9733333333306,          5.2
 4594,  46225.5,   215,      82,           5.666,     1589,  1589.306666666664,          5.1
 4595,  46231.4,   210,      83,           5.698,   1589.2, 1589.6266666666638,          5.8
 4596,  46237.7,   229,      86,           5.844,   1589.6, 1589.9466666666638,            5
 4597,  46243.8,   220,      88,           5.928,     1590, 1590.2533333333306,          5.9
 4598,  46249.3,   216,      87,            5.92,   1590.2, 1590.5733333333305,          6.1
 4599,  46255.2,   209,      84,           5.942,   1590.6, 1590.8799999999972,          5.4
 4600,  46260.7,   208,      82,           5.854,     1591,  1591.186666666664,          6.4
 4601,    46266,   237,      80,           5.654,   1591.2, 1591.4799999999973,          5.7
 4602,    46271,   276,      81,           5.452,   1591.6,  1591.786666666664,          5.8
 4603,  46276.1,   309,      81,           5.359,   1591.8, 1592.0799999999974,          5.8
 4604,  46281.3,   328,      82,           5.227,   1592.2, 1592.3733333333307,          5.7
 4605,  46286.6,   306,      83,           5.186,   1592.4,  1592.666666666664,          5.6
 4606,  46291.9,   295,      84,           5.186,   1592.8, 1592.9599999999975,          4.6
 4607,  46297.4,   283,      86,           5.278,     1593, 1593.2533333333308,          4.5
 4608,  46303.1,   281,      87,           5.402,   1593.2, 1593.5466666666641,          4.5
 4609,  46308.8,   282,      88,           5.491,   1593.4, 1593.8399999999974,          4.4
 4610,  46314.4,   275,      89,           5.558,   1593.8,  1594.133333333331,          5.4
 4611,  46319.9,   260,      89,             5.6,     1594,  1594.426666666664,          5.4
 4612,  46325.3,   250,      88,            5.58,   1594.4, 1594.7199999999973,          5.4
 4613,  46330.9,   245,      87,           5.554,   1594.6, 1595.0133333333308,          6.1
 4614,  46336.8,   241,      87,           5.604,     1595, 1595.3066666666641,          5.2
 4615,  46342.7,   244,      86,           5.666,   1595.4, 1595.6133333333307,            6
 4616,  46348.5,   236,      85,           5.706,   1595.6, 1595.9333333333307,          5.3
 4617,  46354.1,   238,      85,           5.746,     1596, 1596.2533333333306,          5.4
 4618,  46359.5,   256,      86,           5.728,   1596.2, 1596.5733333333305,          5.4
 4619,    46365,   270,      87,            5.64,   1596.6, 1596.8933333333305,          5.4
 4620,  46370.6,   283,      88,           5.574,   1596.8, 1597.2133333333306,          5.3
 4621,  46376.2,   280,      89,           5.548,   1597.2, 1597.5199999999973,          5.2
 4622,  46382.1,   246,      88,             5.6,   1597.4, 1597.8133333333305,          6.1
 4623,  46388.1,   218,      88,            5.71,   1597.8, 1598.1066666666638,          6.1
 4624,  46393.6,   219,      87,           5.734,   1598.2,  1598.386666666664,          6.1
 4625,  46399.3,   227,      86,           5.734,   1598.6,  1598.679999999997,          6.2
 4626,  46405.1,   232,      87,           5.772,   1598.8,  1598.959999999997,          5.3
 4627,  46410.8,   232,      88,           5.742,   1599.2, 1599.2399999999973,          4.4
 4628,  46416.5,   234,      89,           5.686,   1599.4, 1599.4933333333306,          4.4
 4629,  46422.2,   240,      89,            5.71,   1599.6, 1599.7599999999973,          3.5
 4630,  46427.8,   248,      89,            5.71,   1599.8, 1600.0133333333304,          3.5
 4631,  46433.4,   258,      88,           5.678,     1600, 1600.2533333333304,          4.5
 4632,    46439,   259,      88,           5.655,   1600.2, 1600.4933333333306,          4.5
 4633,  46444.5,   241,      88,           5.606,   1600.6, 1600.7333333333306,          4.5
 4634,  46450.1,   227,      87,           5.582,   1600.8,  1600.959999999997,          3.6
 4635,  46455.7,   220,      86,           5.582,     1601, 1601.1866666666638,          3.6
 4636,  46461.3,   232,      86,           5.566,     1601, 1601.4266666666638,          3.5
