time,distance,velocity_smooth,altitude,grade_smooth
10625, 119602.5,            16.3,    484.3,           -5
10626, 119618.8,           16.34,    483.5,         -4.5
10627, 119634.8,            16.3,    482.8,         -3.8
10628, 119652.5,           16.66,    482.2,         -3.1
10629, 119665.9,           16.02,    481.9,         -2.6
10630, 119679.7,           15.44,    481.6,         -2.3
10631, 119695.9,           15.42,    481.2,         -2.3
10632,   119710,           15.04,    480.9,         -2.5
10633, 119721.6,           13.82,    480.6,         -2.5
10634, 119736.8,           14.18,    480.2,         -2.6
10635, 119752.8,           14.62,    479.8,         -2.3
10636, 119767.5,           14.32,    479.4,         -2.4
10637, 119781.6,           14.32,    479.2,         -2.5
10638, 119795.1,            14.7,    478.8,         -3.2
10639, 119808.3,            14.3,    478.4,         -4.3
10640, 119821.4,           13.72,    477.7,         -5.3
10641, 119834.9,           13.48,    476.9,         -6.5
10642, 119849.7,           13.62,    475.9,         -7.1
10643, 119865.3,           14.04,    474.7,         -7.6
10644, 119883.5,           15.04,    473.3,         -8.3
10645, 119898.4,            15.4,    472.1,         -8.8
10646, 119913.9,            15.8,    470.6,         -9.3
10647, 119930.4,           16.14,      469,         -9.6
10648, 119949.4,           16.82,    467.2,         -9.4
10649, 119964.9,           16.28,    465.7,         -9.2
10650, 119979.6,           16.24,    464.4,         -8.6
10651, 119994.8,           16.18,    463.1,         -7.9
10652, 120010.8,           16.08,    461.9,         -7.3
10653, 120028.1,           15.74,    460.7,         -6.6
10654, 120046.4,            16.3,    459.5,         -5.7
10655, 120065.5,           17.18,    458.4,         -5.1
10656, 120084.4,           17.92,    457.7,         -4.1
10657, 120103.3,            18.5,    456.9,         -3.5
10658, 120123.7,           19.12,    456.3,         -3.6
10659, 120139.8,           18.68,    455.8,         -3.8
10660, 120156.3,           18.16,    455.1,         -4.9
10661, 120174.1,           17.94,    454.2,           -6
10662, 120191.6,           17.66,      453,           -7
10663,   120207,           16.66,    451.8,         -8.1
10664, 120220.6,           16.16,    450.6,         -8.8
10665, 120233.5,           15.44,    449.4,           -9
10666, 120247.5,           14.68,    448.1,         -8.4
10667, 120262.6,            14.2,    446.8,         -7.8
10668, 120276.4,           13.88,    445.9,         -7.1
10669, 120289.6,            13.8,      445,         -6.4
10670,   120301,            13.5,    444.3,         -6.6
10671, 120310.7,           12.64,    443.7,         -6.9
10672, 120320.5,           11.58,      443,         -7.9
10673, 120328.6,           10.44,    442.3,         -8.9
10674, 120336.3,            9.34,    441.5,         -9.8
10675, 120343.4,            8.48,    440.8,        -11.3
10676,   120350,            7.86,    440.1,        -11.9
10677, 120355.1,            6.92,    439.3,        -12.3
10678,   120359,            6.08,    438.8,        -12.9
10679, 120362.9,            5.32,    438.4,        -11.4
10680, 120367.8,            4.88,    437.8,        -10.9
10681, 120373.5,             4.7,    437.2,         -9.9
10682,   120381,            5.18,    436.4,         -8.5
10683, 120392.3,            6.66,    435.5,         -7.8
10684, 120403.2,            8.06,    434.8,         -6.8
10685, 120414.4,            9.32,      434,         -7.5
10686, 120443.9,            9.32,    432.1,         -8.1
10687, 120467.1,            9.32,    429.9,         -8.5
10688, 120482.7,            9.32,    428.4,         -9.5
10689, 120506.6,            9.32,    426.2,         -9.5
10690, 120533.1,            9.32,    423.6,         -9.6
10691,   120553,            9.32,    421.7,         -9.4
10692, 120570.4,           20.66,      420,         -9.2
10693, 120590.7,            21.6,    418.3,           -9
10694, 120611.4,           20.96,    416.4,         -9.1
10695, 120629.3,           19.24,    414.8,         -9.3
10696, 120648.3,           19.06,    412.9,         -9.3
10697, 120664.8,           18.88,    411.4,         -9.1
10698, 120680.3,           17.92,      410,         -8.9
10699,   120695,           16.72,    408.8,           -9
10700, 120708.8,            15.9,    407.5,         -9.5
10701, 120722.3,            14.8,    406.2,         -9.7
10702, 120736.1,           14.26,    404.7,         -7.2
10703, 120749.8,            13.9,    403.5,         -4.5
10704, 120763.3,           13.66,    403.6,         -1.4
10705, 120775.8,            13.4,    403.8,          1.7
10706, 120786.8,            12.9,      404,            2
10707, 120797.3,           12.24,    404.3,          2.5
10708, 120808.5,           11.74,    404.5,          2.6
10709, 120820.4,           11.42,    404.9,          2.8
10710, 120832.5,           11.34,    405.2,          3.1
10711, 120844.4,           11.52,    405.6,          3.3
10712, 120856.6,           11.86,      406,          3.7
10713, 120868.8,           12.06,    406.5,          3.8
10714, 120881.1,           12.14,      407,          3.9
10715, 120894.1,           12.32,    407.5,            4
10716, 120907.4,            12.6,      408,            4
10717, 120921.4,           12.96,    408.6,          4.2
10718, 120934.1,           13.06,    409.1,          4.2
10719, 120946.9,           13.16,    409.7,          4.1
10720, 120961.6,            13.5,    410.3,            4
10721, 120972.6,           13.04,    410.7,          3.8
10722, 120983.6,           12.44,    411.1,          3.7
10723, 120994.8,           12.14,    411.5,          3.8
10724, 121005.4,            11.7,    411.9,          3.9
10725, 121017.4,           11.16,    412.4,            4
10726, 121027.4,           10.96,    412.8,          4.1
10727, 121037.8,           10.84,    413.2,          4.4
10728, 121048.8,            10.8,    413.7,          4.5
10729, 121060.5,           11.02,    414.3,          4.8
10730, 121071.6,           10.84,    414.8,          4.8
10731, 121081.8,           10.88,    415.3,          4.5
10732, 121092.1,           10.86,    415.8,          4.4
10733, 121102.6,           10.76,    416.2,          4.2
10734, 121112.6,           10.42,    416.6,          4.1
10735,   121122,           10.08,      417,          4.1
10736, 121131.4,            9.92,    417.4,          4.4
10737, 121141.4,            9.86,    417.8,          4.4
10738, 121150.9,            9.66,    418.3,          4.5
10739, 121160.5,            9.58,    418.7,          4.6
10740, 121171.3,            9.86,    419.2,          4.6
10741, 121180.3,            9.78,    419.6,          4.8
10742, 121190.2,            9.76,    420.1,          4.9
10743, 121199.8,            9.78,    420.6,          5.1
10744, 121207.7,            9.44,      421,          5.1
10745, 121217.9,            9.32,    421.5,            5
10746, 121227.2,            9.38,      422,          4.9
10747, 121236.1,            9.18,    422.4,          4.6
10748, 121246.6,            9.36,    422.9,          4.3
10749, 121254.7,             9.4,    423.2,          4.3
10750, 121262.1,            8.84,    423.5,          4.5
10751, 121270.6,            8.68,    423.9,          4.4
10752, 121277.7,            8.32,    424.3,          4.5
10753, 121284.2,            7.52,    424.5,          4.6
10754, 121290.8,            7.22,    424.8,          4.1
10755, 121298.6,             7.3,    425.2,          4.5
10756, 121304.5,            6.78,    425.4,          4.3
10757,   121313,            7.06,    425.8,          3.8
10758, 121321.2,             7.4,    426.1,          3.9
10759, 121330.2,            7.88,    426.4,          3.8
10760, 121340.6,             8.4,    426.8,            4
10761,   121350,             9.1,    427.2,          4.2
10762, 121358.8,            9.16,    427.6,          4.3
10763, 121368.1,            9.38,      428,          4.2
10764, 121378.2,             9.6,    428.4,          4.1
10765, 121388.3,            9.54,    428.8,            4
10766, 121398.1,            9.62,    429.2,          4.2
10767, 121408.1,            9.86,    429.6,          4.3
10768, 121419.1,            10.2,    430.1,          4.4
10769, 121427.4,            9.84,    430.5,          4.4
10770, 121437.1,            9.76,    430.9,          4.5
10771, 121446.7,            9.72,    431.3,          4.4
10772, 121454.6,             9.3,    431.7,          4.7
10773, 121463.6,             8.9,    432.1,          4.6
10774, 121473.3,            9.18,    432.6,          4.5
10775, 121483.3,            9.24,      433,          4.6
10776, 121492.8,            9.22,    433.4,          4.3
10777, 121502.4,            9.56,    433.9,          4.4
10778, 121510.5,            9.38,    434.2,          4.4
10779, 121519.9,            9.32,    434.6,          4.4
10780,   121529,            9.14,      435,            5
10781, 121536.3,             8.7,    435.4,          5.1
10782, 121542.8,            8.08,    435.8,          5.3
10783, 121549.2,            7.74,    436.1,          5.1
10784, 121555.5,            7.12,    436.4,          4.6
10785,   121562,             6.6,    436.7,          4.8
10786,   121569,            6.54,      437,          4.6
10787, 121576.3,             6.7,    437.4,          4.4
10788, 121583.7,             6.9,    437.7,          4.4
10789, 121591.6,            7.22,      438,          4.3
10790, 121600.5,             7.7,    438.4,          4.4
10791,   121609,               8,    438.8,          4.6
10792, 121617.5,            8.24,    439.2,            5
10793, 121626.4,            8.54,    439.6,          5.1
10794, 121634.4,            8.56,    440.1,          4.8
10795, 121642.5,             8.4,    440.5,          4.6
10796, 121650.9,            8.38,    440.8,          3.9
10797, 121659.2,            8.34,    441.1,          3.9
10798, 121667.4,             8.2,    441.4,          3.9
10799, 121675.5,            8.22,    441.8,          3.9
10800, 121683.9,            8.28,    442.1,          3.8
10801, 121692.7,            8.36,    442.4,          3.8
10802, 121701.3,            8.42,    442.7,          4.4
10803, 121709.8,            8.48,    443.1,          4.7
10804, 121718.2,            8.54,    443.6,          5.1
10805, 121726.9,             8.6,      444,          4.7
10806, 121736.6,            8.78,    444.5,          4.1
10807, 121746.1,            8.96,    444.8,          3.8
10808, 121754.9,            9.02,    445.1,          3.5
10809, 121764.2,             9.2,    445.4,          3.9
10810, 121773.7,            9.36,    445.8,          4.2
10811, 121782.3,            9.14,    446.2,          4.4
10812, 121790.5,            8.88,    446.6,          4.6
10813, 121798.5,            8.72,    446.9,          4.7
10814, 121806.5,            8.46,    447.3,          4.4
10815, 121814.5,            8.16,    447.7,          4.5
10816, 121822.2,            7.98,      448,          4.2
10817, 121829.9,            7.88,    448.3,          3.9
10818, 121837.6,            7.82,    448.6,          3.8
10819, 121845.3,            7.76,    448.9,          3.6
10820,   121854,             7.9,    449.2,          3.6
10821, 121860.8,            7.72,    449.4,          3.3
10822, 121867.9,             7.6,    449.7,          3.4
10823, 121875.7,            7.62,    449.9,          3.9
10824, 121883.7,            7.68,    450.2,          3.7
10825, 121891.9,            7.58,    450.6,          4.3
10826, 121900.1,            7.86,    450.9,          4.6
10827, 121908.4,             8.1,    451.3,          4.6
10828, 121916.4,            8.14,    451.7,          4.7
10829, 121924.2,             8.1,    452.1,          4.8
10830, 121931.9,               8,    452.4,          4.5
10831, 121939.7,            7.92,    452.8,          4.5
10832, 121947.3,            7.78,    453.1,          4.6
10833,   121955,            7.72,    453.5,          4.7
10834, 121962.3,            7.62,    453.8,          4.6
10835, 121969.6,            7.54,    454.2,          4.4
10836, 121977.5,            7.56,    454.5,          4.6
10837,   121987,            7.94,    454.9,          4.4
10838, 121995.2,            8.04,    455.3,          4.3
10839, 122003.5,            8.24,    455.7,          4.1
10840, 122012.2,            8.52,      456,          3.7
10841, 122020.9,            8.68,    456.3,          3.7
10842, 122029.9,            8.58,    456.6,          3.6
10843, 122039.1,            8.78,      457,          3.8
10844, 122048.2,            8.94,    457.3,          3.9
10845, 122057.4,            9.04,    457.7,          3.8
10846, 122066.2,            9.06,      458,          4.1
10847, 122075.8,            9.18,    458.4,          4.4
10848, 122084.8,            9.14,    458.8,          4.5
10849, 122091.6,            8.68,    459.2,          4.9
10850, 122099.8,            8.48,    459.5,          5.1
10851, 122108.5,            8.46,      460,          4.9
10852,   122118,            8.44,    460.5,            5
10853, 122126.6,            8.36,    460.9,          4.7
10854, 122135.5,            8.78,    461.3,          4.4
10855, 122144.9,            9.02,    461.7,          4.5
10856,   122154,             9.1,    462.1,          4.2
10857, 122162.5,             8.9,    462.5,          4.3
10858, 122170.8,            8.84,    462.8,          4.4
10859, 122179.6,            8.82,    463.2,          4.3
10860, 122188.4,             8.7,    463.6,          4.5
10861, 122197.4,            8.68,      464,          4.3
10862, 122206.1,            8.72,    464.4,            4
10863, 122214.3,             8.7,    464.7,            4
10864, 122223.1,             8.7,      465,          3.8
10865,   122232,            8.72,    465.4,            4
10866, 122240.6,            8.64,    465.7,            4
10867, 122249.5,            8.68,    466.1,            4
10868, 122258.5,            8.84,    466.4,            4
10869, 122267.2,            8.82,    466.8,            4
10870, 122275.6,            8.72,    467.1,          4.1
10871, 122284.1,             8.7,    467.5,            4
10872, 122292.8,            8.66,    467.8,          4.2
10873, 122301.8,            8.66,    468.2,          4.4
10874,   122311,            8.76,    468.6,          4.7
10875, 122320.1,             8.9,    469.1,          4.6
10876, 122329.2,            9.02,    469.5,          4.7
10877, 122338.4,            9.12,    469.9,          4.4
10878, 122347.5,            9.14,    470.3,          4.2
10879, 122356.6,            9.12,    470.7,          4.2
10880, 122365.3,            9.04,      471,            4
10881,   122374,            8.96,    471.4,          3.8
10882, 122382.6,            8.84,    471.7,          4.1
10883, 122390.9,            8.68,      472,          3.8
10884, 122399.6,             8.6,    472.4,          3.8
10885, 122408.1,            8.56,    472.7,          3.8
10886, 122416.5,             8.5,      473,          3.6
10887, 122424.8,            8.44,    473.3,          3.7
10888, 122433.3,            8.48,    473.6,            4
10889,   122443,            8.68,      474,            4
10890, 122451.9,            8.76,    474.4,            4
10891,   122460,             8.7,    474.7,          3.9
10892, 122468.4,            8.72,      475,          3.9
10893, 122476.6,            8.66,    475.3,          3.9
10894, 122484.9,            8.38,    475.7,          3.9
10895, 122493.2,            8.26,      476,          4.2
10896, 122501.5,             8.3,    476.3,          3.9
10897, 122509.9,             8.3,    476.7,          4.2
10898, 122518.3,            8.34,      477,          4.2
10899, 122526.7,            8.36,    477.4,          4.2
10900,   122535,            8.36,    477.7,          4.4
10901, 122543.5,             8.4,    478.1,          4.4
10902, 122552.1,            8.44,    478.5,          4.4
10903, 122560.7,            8.48,    478.9,          4.4
10904, 122569.3,            8.52,    479.2,          4.4
10905, 122577.9,            8.58,    479.6,          4.1
10906, 122586.5,             8.6,      480,          4.4
10907,   122595,            8.58,    480.3,          4.1
10908, 122603.6,            8.58,    480.7,          4.2
10909,   122612,            8.54,      481,          4.2
10910,   122620,            8.42,    481.4,            4
10911,   122628,             8.3,    481.7,          4.4
10912, 122635.9,            8.18,      482,          4.1
10913, 122643.9,            8.06,    482.4,          4.4
10914, 122651.9,            7.98,    482.7,          4.4
10915, 122659.8,            7.96,    483.1,          4.4
10916, 122667.6,            7.92,    483.4,          4.4
10917, 122675.5,            7.92,    483.8,          4.5
10918, 122683.5,            7.92,    484.1,          4.8
10919, 122691.2,            7.86,    484.5,          4.4
10920, 122699.1,            7.86,    484.9,          4.8
10921,   122707,            7.88,    485.2,          4.8
10922, 122714.8,            7.86,    485.6,          4.4
10923, 122722.7,            7.84,      486,          4.7
10924, 122730.6,            7.88,    486.3,          4.7
10925, 122738.6,             7.9,    486.7,          4.7
10926, 122746.6,            7.92,    487.1,          4.7
10927, 122754.5,            7.94,    487.5,          4.7
10928, 122762.5,            7.96,    487.8,          4.7
10929, 122770.5,            7.98,    488.2,          4.4
10930, 122778.6,               8,    488.6,          4.5
10931, 122786.5,            7.98,    488.9,          4.3
10932, 122793.3,            7.76,    489.2,            4
10933, 122800.8,            7.66,    489.5,          4.2
10934, 122808.9,            7.68,    489.8,          4.3
10935, 122817.5,            7.78,    490.2,          4.3
10936, 122825.7,            7.84,    490.6,          4.6
10937, 122833.5,            8.04,    490.9,          4.5
10938, 122841.3,             8.1,    491.3,          4.5
10939, 122848.9,               8,    491.6,          4.5
10940, 122856.8,            7.86,      492,          4.5
10941, 122862.7,             7.4,    492.2,          4.8
10942, 122868.2,            6.94,    492.5,          4.6
10943, 122878.2,            7.38,      493,          4.8
10944, 122889.7,            8.16,    493.5,          4.5
10945,   122898,            8.24,    493.9,          4.2
10946, 122906.1,            8.68,    494.2,            4
10947,   122914,            9.16,    494.5,          3.8
10948, 122921.9,            8.74,    494.8,          3.8
10949, 122929.8,            8.02,    495.1,          3.8
10950, 122937.7,            7.94,    495.4,          3.7
10951, 122945.9,            7.96,    495.7,          3.6
10952, 122954.3,            8.06,      496,          3.5
10953, 122962.8,            8.18,    496.3,          3.7
10954, 122971.7,            8.38,    496.6,          3.7
10955, 122980.8,            8.62,      497,          3.6
10956, 122989.7,            8.76,    497.3,            4
10957, 122998.5,            8.84,    497.6,          3.7
10958,   123007,            8.84,      498,          3.7
10959, 123015.6,            8.78,    498.3,            4
10960, 123024.4,            8.72,    498.6,          3.7
10961, 123033.1,            8.68,      499,            4
10962, 123041.9,            8.68,    499.3,            4
10963, 123050.7,            8.74,    499.7,          3.8
10964, 123059.3,            8.74,      500,            4
10965, 123067.7,            8.66,    500.3,            4
10966, 123076.5,            8.68,    500.7,          4.3
10967, 123085.5,            8.72,    501.1,          4.2
10968, 123094.5,            8.76,    501.5,          4.2
10969, 123103.4,            8.82,    501.8,            4
10970,   123112,            8.86,    502.2,          3.8
10971, 123120.5,             8.8,    502.5,          3.8
10972, 123129.1,            8.72,    502.8,          3.8
10973, 123137.8,            8.66,    503.1,          3.8
10974, 123146.3,            8.58,    503.5,          3.8
10975, 123154.8,            8.56,    503.8,          3.9
10976,   123163,             8.5,    504.1,          3.6
10977, 123171.3,            8.44,    504.4,          3.6
10978, 123179.9,            8.42,    504.7,          3.6
10979, 123188.4,            8.42,      505,          3.6
10980, 123196.6,            8.36,    505.3,          3.6
10981,   123205,             8.4,    505.6,          3.9
10982, 123213.5,            8.44,    505.9,          3.8
10983, 123222.1,            8.44,    506.3,          3.8
10984, 123230.8,            8.48,    506.6,          4.1
10985, 123239.5,            8.58,    506.9,          3.8
10986,   123248,             8.6,    507.3,          4.1
10987, 123256.6,            8.62,    507.6,            4
10988, 123265.3,            8.64,      508,          3.7
10989, 123274.1,            8.66,    508.3,            4
10990, 123282.9,            8.68,    508.6,          3.8
10991, 123291.4,            8.68,      509,          4.1
10992, 123299.9,            8.66,    509.3,          4.1
10993, 123308.5,            8.64,    509.7,          3.8
10994,   123317,            8.58,      510,          4.1
10995, 123325.6,            8.54,    510.3,          3.8
10996, 123334.1,            8.54,    510.7,          3.8
10997, 123342.7,            8.56,      511,          4.1
10998, 123351.1,            8.52,    511.3,          3.8
10999, 123359.7,            8.54,    511.7,          3.9
11000, 123367.9,            8.46,      512,          4.1
11001, 123376.1,             8.4,    512.3,          3.8
11002,   123385,            8.46,    512.7,            4
11003,   123394,            8.58,      513,          4.2
11004,   123403,            8.66,    513.4,          3.9
11005, 123412.1,            8.84,    513.8,          4.1
11006, 123421.3,            9.04,    514.1,          3.9
11007, 123430.2,            9.04,    514.5,            4
11008, 123438.8,            8.96,    514.8,            4
11009, 123447.2,            8.84,    515.2,          3.8
11010,   123456,            8.78,    515.5,            4
11011, 123464.7,            8.68,    515.8,          3.7
11012, 123473.5,            8.66,    516.2,          3.8
11013,   123482,            8.64,    516.5,            4
11014, 123490.3,            8.62,    516.8,          3.6
11015, 123497.6,            8.32,    517.1,          3.9
11016, 123506.7,             8.4,    517.4,          3.9
11017, 123515.5,             8.4,    517.8,          3.7
11018, 123523.7,            8.34,    518.1,          4.1
11019, 123532.3,             8.4,    518.4,          3.8
11020, 123540.8,            8.64,    518.8,          4.1
11021, 123549.3,            8.52,    519.1,          4.2
11022, 123557.6,            8.42,    519.5,          3.9
11023,   123566,            8.46,    519.8,          3.9
11024, 123574.3,             8.4,    520.1,          3.9
11025, 123582.7,            8.38,    520.4,          3.8
11026, 123591.1,            8.36,    520.8,          4.1
11027, 123599.9,            8.46,    521.1,          4.3
11028, 123608.6,            8.52,    521.5,          4.3
11029, 123617.4,            8.62,    521.9,          4.5
11030, 123626.1,            8.68,    522.3,          4.5
11031, 123635.1,             8.8,    522.7,          4.5
11032, 123644.2,            8.86,    523.1,          4.5
11033,   123653,            8.88,    523.5,          4.5
11034, 123661.7,            8.86,    523.9,          4.6
11035, 123670.4,            8.86,    524.3,          4.6
11036, 123679.1,             8.8,    524.7,          4.3
11037, 123687.8,            8.72,    525.1,          4.3
11038, 123696.6,            8.72,    525.4,          4.3
11039, 123705.3,            8.72,    525.8,          4.3
11040,   123714,            8.72,    526.2,          4.3
11041, 123722.7,            8.72,    526.6,          4.3
11042, 123731.4,            8.72,    526.9,            4
11043, 123740.1,             8.7,    527.3,          3.8
11044, 123748.8,             8.7,    527.6,          3.8
11045, 123757.3,            8.66,    527.9,          3.5
11046, 123765.7,             8.6,    528.2,          3.5
11047, 123774.3,            8.58,    528.5,          3.6
11048, 123782.7,            8.52,    528.8,          3.6
11049,   123791,            8.44,    529.1,          3.2
11050, 123799.5,            8.44,    529.4,          3.2
11051, 123808.4,            8.54,    529.6,          3.1
11052, 123817.4,            8.62,    529.9,          2.8
11053, 123826.4,            8.74,    530.2,          3.1
11054, 123835.4,            8.88,    530.4,            3
11055, 123844.4,            8.98,    530.7,          2.8
11056, 123853.5,            9.02,      531,            3
11057, 123862.6,            9.04,    531.2,            3
11058, 123871.9,             9.1,    531.5,            3
11059, 123881.1,            9.14,    531.8,          3.5
11060, 123890.3,            9.18,    532.1,          3.5
11061, 123899.6,            9.22,    532.5,          3.5
11062,   123909,            9.28,    532.8,          3.4
11063, 123918.5,            9.32,    533.1,          2.9
11064, 123928.2,            9.42,    533.4,          2.9
11065, 123937.4,            9.42,    533.6,            3
11066, 123946.4,            9.36,    533.9,          3.3
11067, 123955.4,            9.28,    534.2,          3.6
11068, 123964.6,            9.22,    534.6,          3.5
11069, 123973.9,            9.14,    534.9,          3.5
11070, 123983.2,            9.16,    535.2,          3.2
11071, 123992.7,            9.26,    535.5,          3.1
11072, 124002.4,             9.4,    535.8,          3.4
11073, 124012.2,            9.52,    536.1,          3.3
11074,   124022,            9.62,    536.5,          3.3
11075, 124031.8,            9.72,    536.8,          3.1
11076, 124041.4,            9.74,    537.1,            3
11077, 124050.8,            9.68,    537.3,          2.8
11078, 124058.8,            9.32,    537.6,            3
11079, 124067.5,             9.1,    537.8,          3.2
11080, 124078.1,            9.26,    538.2,          3.1
11081,   124088,            9.32,    538.5,          3.3
11082, 124097.4,            9.32,    538.8,          3.2
11083, 124106.7,            9.58,    539.1,          3.2
11084,   124116,             9.7,    539.4,          3.2
11085, 124125.6,             9.5,    539.7,          3.4
11086, 124135.1,            9.42,      540,          3.6
11087, 124144.7,            9.46,    540.4,          3.7
11088, 124154.4,            9.54,    540.8,          3.4
11089, 124163.9,            9.58,    541.1,          3.1
11090, 124173.5,            9.58,    541.3,          2.7
11091,   124183,            9.58,    541.6,          2.6
11092, 124191.4,            9.34,    541.8,          2.8
11093,   124202,            9.52,    542.1,          2.8
11094, 124212.4,             9.7,    542.4,            3
11095,   124222,             9.7,    542.7,          3.1
11096, 124231.6,            9.72,      543,          3.4
11097, 124241.1,            9.94,    543.3,          3.4
11098, 124250.7,            9.74,    543.7,          3.5
11099,   124260,            9.52,      544,          3.3
11100, 124269.1,            9.42,    544.3,          3.2
11101, 124277.4,            9.16,    544.5,          3.1
11102, 124287.8,            9.34,    544.9,          3.1
11103, 124298.3,            9.52,    545.2,          3.3
11104, 124308.3,            9.66,    545.5,          3.4
11105, 124317.2,            9.62,    545.8,          3.6
11106, 124326.5,            9.82,    546.2,          3.5
11107, 124337.6,            9.96,    546.6,          3.6
11108, 124348.4,           10.02,    546.9,          3.3
11109, 124358.9,           10.12,    547.3,          3.2
11110, 124369.1,           10.38,    547.6,          3.5
11111, 124377.9,           10.28,    547.9,          3.2
11112, 124388.8,           10.24,    548.3,            3
11113, 124399.5,           10.22,    548.6,          2.9
11114, 124409.6,           10.14,    548.8,          2.5
11115, 124419.4,           10.06,    549.1,            2
11116, 124429.4,            10.3,    549.3,            2
11117,   124440,           10.24,    549.4,          1.2
11118, 124450.6,           10.22,    549.6,          0.5
11119, 124461.6,            10.4,    549.6,          0.2
11120, 124472.6,           10.64,    549.5,         -0.7
11121, 124484.1,           10.94,    549.5,         -0.9
11122, 124495.7,           11.14,    549.3,         -1.1
11123, 124507.8,           11.44,    549.2,         -1.3
11124, 124518.5,           11.38,      549,         -1.2
11125,   124532,           11.88,    548.9,         -1.4
11126, 124545.8,           12.34,    548.7,         -1.1
11127, 124559.1,           12.68,    548.5,         -1.3
11128, 124572.4,           12.92,    548.4,         -1.1
11129, 124585.9,           13.48,    548.2,         -1.1
11130, 124599.5,            13.5,    548.1,         -0.9
11131, 124613.2,           13.48,    547.9,         -0.7
11132,   124627,           13.58,    547.9,         -0.7
11133, 124640.9,            13.7,    547.8,         -0.4
11134, 124654.6,           13.74,    547.7,         -0.5
11135, 124668.4,           13.78,    547.7,         -0.5
11136, 124682.1,           13.78,    547.6,         -0.7
11137, 124695.7,           13.74,    547.5,         -0.9
11138, 124708.9,            13.6,    547.3,         -1.1
11139, 124721.9,           13.46,    547.2,         -1.2
11140, 124734.6,           13.24,      547,           -1
11141, 124747.3,           13.04,    546.9,           -1
11142, 124758.2,            12.5,    546.8,         -0.8
11143, 124771.6,           12.54,    546.7,         -0.8
11144, 124784.9,            12.6,    546.6,         -0.6
11145, 124797.7,           12.62,    546.5,         -0.4
11146, 124808.8,            12.3,    546.5,         -0.2
11147, 124820.8,           12.52,    546.5,            0
11148, 124835.4,           12.76,    546.5,          0.2
11149, 124849.4,            12.9,    546.5,          0.4
11150, 124862.6,           12.98,    546.6,          0.8
11151, 124875.5,           13.34,    546.7,          1.2
11152, 124886.5,           13.14,    546.9,          1.4
11153, 124900.3,           12.98,    547.1,          1.6
11154, 124913.8,           12.88,    547.3,          1.6
11155, 124926.6,            12.8,    547.5,          1.8
11156, 124937.5,            12.4,    547.7,          1.8
11157,   124951,            12.9,      548,          1.6
11158, 124964.3,            12.8,    548.2,          1.5
11159, 124976.8,            12.6,    548.3,          1.4
11160, 124989.2,           12.52,    548.5,          1.6
11161, 125001.6,           12.82,    548.7,            2
11162, 125014.4,           12.68,      549,            2
11163, 125027.3,            12.6,    549.3,          2.1
11164, 125040.2,           12.68,    549.5,          2.2
11165, 125052.8,           12.72,    549.8,          2.2
11166, 125065.5,           12.78,    550.1,          2.2
11167, 125077.6,           12.64,    550.4,          2.3
11168, 125089.1,           12.36,    550.6,          2.2
11169, 125100.4,           12.04,    550.9,          2.3
11170, 125111.3,            11.7,    551.1,          2.3
11171,   125122,            11.3,    551.4,          2.1
11172, 125132.3,           10.94,    551.6,          2.1
11173, 125142.7,           10.72,    551.8,          1.9
11174, 125153.2,           10.56,      552,          1.9
11175, 125163.8,            10.5,    552.2,          1.9
11176, 125174.5,            10.5,    552.4,          1.9
11177, 125185.2,           10.58,    552.6,          1.9
11178, 125195.8,           10.62,    552.8,          1.9
11179, 125206.1,           10.58,      553,          2.2
11180, 125216.3,            10.5,    553.2,          2.2
11181, 125226.4,           10.38,    553.5,          2.1
11182, 125237.2,            10.4,    553.7,          2.2
11183, 125248.3,            10.5,    553.9,          2.1
11184, 125257.9,           10.36,    554.1,            2
11185,   125270,           10.74,    554.4,            2
11186, 125281.8,           11.08,    554.6,            2
11187, 125292.9,           11.14,    554.8,          1.8
11188, 125302.3,            10.8,      555,          1.8
11189, 125313.9,            11.2,    555.2,          1.8
11190, 125325.5,            11.1,    555.4,          1.5
11191, 125336.6,           10.96,    555.6,          1.3
11192, 125347.9,              11,    555.7,          0.9
11193, 125359.4,           11.42,    555.8,          0.6
11194, 125371.1,           11.44,    555.8,          0.4
11195,   125383,            11.5,    555.9,          0.2
11196, 125395.1,            11.7,    555.9,          0.2
11197, 125407.4,            11.9,    555.9,         -0.2
11198, 125419.8,           12.08,    555.9,         -0.2
11199, 125432.4,           12.26,    555.8,         -0.2
11200, 125445.3,           12.46,    555.8,         -0.4
11201, 125458.3,           12.64,    555.8,         -0.2
11202, 125471.5,           12.82,    555.7,         -0.4
11203, 125484.5,           12.94,    555.7,         -0.4
11204, 125497.3,           12.98,    555.6,         -0.2
11205, 125509.9,           12.92,    555.6,         -0.4
11206, 125522.7,           12.88,    555.6,         -0.2
11207, 125535.6,           12.82,    555.5,         -0.2
11208, 125548.5,            12.8,    555.5,         -0.4
11209, 125561.4,           12.82,    555.5,         -0.2
11210, 125574.3,           12.88,    555.4,         -0.2
11211, 125587.3,           12.92,    555.4,         -0.4
11212, 125600.5,           12.98,    555.4,         -0.2
11213, 125613.2,           12.94,    555.3,         -0.2
11214, 125625.8,           12.88,    555.3,         -0.2
11215, 125638.3,            12.8,    555.3,          0.2
11216, 125650.6,           12.66,    555.3,          0.2
11217,   125663,            12.5,    555.4,          0.6
