 time, distance, velocity_smooth, altitude, grade_smooth
 4000,  43127.3,            14.1,     27.9,         -0.7
 4001,  43141.4,            14.2,     27.8,         -0.5
 4002,  43155.8,           14.32,     27.7,         -0.5
 4003,  43169.7,            14.3,     27.7,         -0.5
 4004,  43183.6,            14.2,     27.6,         -0.5
 4005,  43197.8,            14.1,     27.5,         -0.7
 4006,    43212,           14.12,     27.4,         -0.7
 4007,  43226.5,           14.14,     27.3,         -0.7
 4008,  43241.1,           14.28,     27.2,         -0.7
 4009,  43255.5,           14.38,     27.1,         -0.5
 4010,  43269.8,            14.4,       27,         -0.5
 4011,  43283.9,           14.38,       27,         -0.4
 4012,  43298.1,           14.32,     26.9,         -0.2
 4013,  43312.3,           14.24,     26.9,            0
 4014,  43326.6,           14.22,     26.9,          0.2
 4015,  43341.1,           14.26,       27,          0.4
 4016,  43354.9,            14.2,       27,          0.5
 4017,  43368.7,           14.12,     27.1,          0.4
 4018,  43382.2,           13.98,     27.2,          0.6
 4019,  43395.8,           13.84,     27.2,          0.4
 4020,    43409,           13.58,     27.3,          0.4
 4021,  43422.2,           13.46,     27.3,          0.4
 4022,    43436,           13.46,     27.4,          0.2
 4023,  43449.9,           13.54,     27.4,          0.4
 4024,  43464.1,           13.66,     27.4,          0.2
 4025,  43477.3,           13.66,     27.5,          0.2
 4026,  43490.6,           13.68,     27.5,          0.4
 4027,  43504.3,           13.66,     27.5,          0.4
 4028,  43517.7,           13.56,     27.6,          0.6
 4029,  43531.2,           13.42,     27.7,          0.9
 4030,  43544.5,           13.44,     27.8,          0.9
 4031,    43558,           13.48,       28,            1
 4032,  43570.7,           13.28,     28.1,          0.8
 4033,  43583.7,            13.2,     28.2,          0.6
 4034,  43596.6,           13.08,     28.2,          0.4
 4035,  43609.4,           12.98,     28.3,          0.4
 4036,  43622.2,           12.84,     28.3,          0.6
 4037,  43635.2,            12.9,     28.4,          0.4
 4038,  43648.6,           12.98,     28.5,          0.6
 4039,    43662,           13.08,     28.5,          0.4
 4040,  43675.3,           13.18,     28.6,            0
 4041,  43688.3,           13.22,     28.6,         -0.2
 4042,    43702,           13.36,     28.5,         -0.6
 4043,  43715.3,           13.34,     28.4,         -1.1
 4044,  43728.4,           13.28,     28.3,         -1.3
 4045,    43742,           13.34,       28,         -1.6
 4046,  43756.3,            13.6,     27.8,         -1.9
 4047,  43770.8,           13.76,     27.5,         -1.7
 4048,  43785.3,              14,     27.2,         -1.7
 4049,  43800.5,           14.42,       27,         -1.3
 4050,  43815.6,           14.72,     26.8,           -1
 4051,  43830.1,           14.76,     26.7,         -0.9
 4052,  43844.5,           14.74,     26.6,         -0.7
 4053,  43859.2,           14.78,     26.5,         -0.5
 4054,  43873.4,           14.58,     26.4,         -0.3
 4055,  43887.7,           14.42,     26.4,            0
 4056,  43901.8,           14.34,     26.4,          0.4
 4057,  43916.1,           14.32,     26.5,          0.7
 4058,  43930.4,           14.24,     26.6,          1.1
 4059,  43944.3,           14.18,     26.8,          1.3
 4060,  43958.2,            14.1,       27,          1.3
 4061,    43972,           14.04,     27.2,          1.3
 4062,  43985.6,            13.9,     27.3,          1.3
 4063,  44000.2,           13.96,     27.5,          1.1
 4064,  44013.9,           13.92,     27.7,          1.1
 4065,  44027.5,           13.86,     27.8,          0.9
 4066,  44040.8,           13.76,     27.9,          0.4
 4067,  44053.9,           13.66,       28,            0
 4068,  44067.2,            13.4,     27.9,         -0.2
 4069,  44080.8,           13.38,     27.8,         -0.2
 4070,  44094.3,           13.36,     27.8,            0
 4071,  44107.7,           13.38,     27.9,          0.2
 4072,  44121.1,           13.44,     27.9,          0.2
 4073,  44134.4,           13.44,     27.9,            0
 4074,    44148,           13.44,     27.9,         -0.4
 4075,  44161.6,           13.46,     27.9,         -0.6
 4076,  44175.1,           13.48,     27.7,         -0.4
 4077,  44188.7,           13.52,     27.6,         -0.2
 4078,  44202.2,           13.56,     27.7,          0.2
 4079,  44215.5,            13.5,     27.8,          0.4
 4080,  44228.8,           13.44,     27.8,            0
 4081,  44242.4,           13.46,     27.8,         -0.2
 4082,  44255.9,           13.44,     27.7,         -0.2
 4083,    44270,           13.56,     27.7,         -0.2
 4084,  44283.5,            13.6,     27.7,            0
 4085,    44297,           13.64,     27.7,            0
 4086,  44310.6,           13.64,     27.7,            0
 4087,  44324.4,            13.7,     27.7,            0
 4088,  44338.3,           13.66,     27.7,            0
 4089,  44351.6,           13.62,     27.7,         -0.2
 4090,  44365.3,           13.66,     27.7,         -0.2
 4091,  44379.2,           13.72,     27.6,         -0.4
 4092,  44392.8,           13.68,     27.6,         -0.2
 4093,  44406.6,           13.66,     27.5,            0
 4094,  44419.9,           13.66,     27.6,            0
 4095,  44433.8,            13.7,     27.6,         -0.2
 4096,  44447.7,            13.7,     27.6,         -0.4
 4097,  44461.8,            13.8,     27.4,         -0.5
 4098,  44475.9,           13.86,     27.4,         -0.9
 4099,  44489.5,           13.92,     27.3,         -0.5
 4100,  44503.3,            13.9,     27.1,         -0.5
 4101,  44517.2,            13.9,     27.1,         -0.4
 4102,  44531.1,           13.86,     27.1,         -0.2
 4103,  44545.2,           13.86,     27.1,         -0.4
 4104,  44559.2,           13.94,       27,         -0.5
 4105,  44573.4,           14.02,     26.9,         -0.7
 4106,  44587.2,              14,     26.8,         -0.5
 4107,  44601.4,           14.06,     26.7,         -0.2
 4108,  44615.5,           14.06,     26.7,          0.2
 4109,  44629.1,           13.98,     26.8,          0.7
 4110,  44642.4,            13.8,     26.9,          0.6
 4111,    44656,           13.76,     27.1,          0.4
 4112,  44669.8,           13.68,       27,         -0.2
 4113,  44683.5,            13.6,       27,         -0.7
 4114,  44697.2,           13.62,     26.8,         -0.4
 4115,  44710.8,           13.68,     26.7,         -0.2
 4116,  44724.5,            13.7,     26.8,          0.2
 4117,  44738.8,            13.8,     26.9,          0.2
 4118,  44752.9,           13.88,     26.9,         -0.2
 4119,  44766.7,            13.9,     26.8,         -0.5
 4120,  44780.6,           13.96,     26.7,         -0.9
 4121,  44794.5,              14,     26.6,         -0.9
 4122,  44808.4,           13.92,     26.4,         -0.7
 4123,  44822.5,           13.92,     26.3,         -0.5
 4124,  44836.5,           13.96,     26.3,         -0.4
 4125,  44850.2,           13.92,     26.3,         -0.2
 4126,  44863.9,           13.88,     26.2,         -0.2
 4127,  44877.5,           13.82,     26.2,         -0.4
 4128,  44891.1,           13.72,     26.2,         -0.4
 4129,  44904.8,           13.66,     26.1,         -0.5
 4130,  44918.5,           13.66,       26,         -0.7
 4131,  44932.5,           13.72,     25.9,         -0.5
 4132,  44946.5,            13.8,     25.8,            0
 4133,  44960.5,           13.88,     25.8,          0.2
 4134,  44974.3,            13.9,       26,          0.4
 4135,  44988.2,           13.94,       26,          0.4
 4136,  45002.3,           13.96,       26,            0
 4137,  45016.2,           13.94,       26,            0
 4138,  45030.4,           13.98,       26,            0
 4139,  45044.5,           14.04,       26,            0
 4140,  45058.3,           14.02,       26,            0
 4141,  45071.9,           13.92,       26,          0.2
 4142,  45085.9,           13.94,       26,          0.2
 4143,  45099.5,           13.82,     26.1,          0.2
 4144,  45113.2,           13.74,     26.1,            0
 4145,  45126.7,           13.68,     26.1,         -0.2
 4146,  45140.7,           13.76,       26,         -0.2
 4147,    45155,           13.82,       26,         -0.2
 4148,  45168.8,           13.86,       26,            0
 4149,  45182.7,            13.9,       26,            0
 4150,  45196.4,           13.94,       26,            0
 4151,  45210.1,           13.88,       26,            0
 4152,    45224,            13.8,       26,            0
 4153,  45237.8,            13.8,       26,         -0.4
 4154,  45251.4,           13.74,       26,         -0.6
 4155,  45264.7,           13.66,     25.8,         -0.5
 4156,  45278.3,           13.64,     25.7,         -0.5
 4157,  45292.5,            13.7,     25.7,         -0.4
 4158,  45306.3,            13.7,     25.7,         -0.2
 4159,  45319.4,            13.6,     25.6,         -0.2
 4160,  45333.3,           13.72,     25.6,         -0.2
 4161,  45347.2,           13.78,     25.6,            0
 4162,  45361.1,           13.72,     25.6,            0
 4163,  45375.1,           13.76,     25.6,            0
 4164,  45389.6,           14.04,     25.6,            0
 4165,  45403.9,           14.12,     25.6,            0
 4166,  45417.6,           14.08,     25.6,         -0.4
 4167,  45431.6,            14.1,     25.6,         -0.5
 4168,    45446,           14.18,     25.4,         -0.5
 4169,  45459.8,           14.04,     25.3,         -0.4
 4170,  45474.1,           14.04,     25.3,         -0.2
 4171,  45488.1,            14.1,     25.4,            0
 4172,    45502,           14.08,     25.3,          0.2
 4173,  45516.1,           14.02,     25.3,            0
 4174,  45530.9,           14.22,     25.4,          0.2
 4175,  45544.5,           14.08,     25.4,          0.2
 4176,  45558.1,              14,     25.4,            0
 4177,  45571.6,           13.92,     25.4,         -0.2
 4178,  45585.1,            13.8,     25.4,         -0.2
 4179,  45598.7,           13.56,     25.3,            0
 4180,  45612.4,           13.58,     25.3,         -0.2
 4181,  45626.2,           13.62,     25.4,            0
 4182,  45640.2,           13.72,     25.3,         -0.2
 4183,  45654.2,           13.82,     25.3,         -0.5
 4184,  45668.4,           13.94,     25.2,         -0.4
 4185,  45682.4,              14,     25.1,         -0.4
 4186,  45696.6,           14.08,     25.1,         -0.2
 4187,  45710.7,            14.1,     25.1,            0
 4188,  45724.4,           14.04,     25.1,            0
 4189,    45738,           13.92,     25.1,         -0.2
 4190,  45752.2,           13.96,     25.1,         -0.2
 4191,  45766.4,           13.96,       25,         -0.2
 4192,  45780.2,            13.9,       25,         -0.2
 4193,  45794.4,              14,       25,            0
 4194,  45808.1,           14.02,       25,          0.2
 4195,    45822,           13.96,       25,          0.2
 4196,  45835.9,            13.9,     25.1,            0
 4197,  45849.6,           13.88,     25.1,            0
 4198,  45863.4,            13.8,       25,         -0.2
 4199,  45877.1,            13.8,       25,            0
 4200,  45890.9,           13.78,       25,          0.2
 4201,  45904.8,           13.78,     25.1,          0.2
 4202,  45918.6,            13.8,     25.1,          0.5
 4203,  45932.7,           13.86,     25.1,          0.7
 4204,  45946.9,           13.96,     25.3,          0.7
 4205,  45960.8,           13.98,     25.5,          0.7
 4206,    45975,           14.04,     25.5,          0.5
 4207,  45989.4,           14.16,     25.5,          0.4
 4208,  46003.4,           14.14,     25.6,          0.4
 4209,  46017.7,           14.16,     25.7,          0.5
 4210,  46031.9,           14.22,     25.7,          0.2
 4211,  46046.7,           14.34,     25.8,            0
 4212,  46061.1,           14.34,     25.7,         -0.2
 4213,  46075.4,            14.4,     25.7,         -0.3
 4214,  46089.8,           14.42,     25.6,            0
 4215,  46104.3,           14.48,     25.6,            0
 4216,  46118.9,           14.44,     25.7,          0.3
 4217,  46133.3,           14.44,     25.7,          0.5
 4218,  46147.6,           14.44,     25.8,          0.3
 4219,  46161.9,           14.42,     25.9,          0.5
 4220,  46176.4,           14.42,     25.9,          0.5
 4221,  46190.5,           14.32,       26,          0.3
 4222,  46204.8,            14.3,     26.1,          0.3
 4223,  46219.3,           14.34,     26.1,          0.2
 4224,  46233.7,           14.36,     26.1,            0
 4225,  46247.8,           14.28,     26.1,          0.2
 4226,  46261.9,           14.28,     26.1,          0.2
 4227,  46275.7,           14.18,     26.2,          0.2
 4228,  46289.6,           14.06,     26.2,          0.2
 4229,  46303.5,           13.96,     26.2,          0.2
 4230,  46317.1,           13.86,     26.2,          0.2
 4231,  46330.9,            13.8,     26.3,          0.2
 4232,  46344.4,           13.74,     26.3,          0.2
 4233,  46358.4,           13.76,     26.3,          0.2
 4234,  46372.2,           13.74,     26.3,          0.2
 4235,  46385.9,           13.76,     26.4,          0.4
 4236,  46399.5,           13.72,     26.4,          0.4
 4237,  46413.7,           13.86,     26.5,          0.2
 4238,  46427.3,           13.78,     26.5,          0.4
 4239,  46440.7,            13.7,     26.5,          0.2
 4240,  46454.2,           13.66,     26.6,          0.4
 4241,  46467.5,            13.6,     26.6,          0.6
 4242,  46480.9,           13.44,     26.7,          0.6
 4243,    46494,           13.34,     26.8,          0.8
 4244,  46507.4,           13.34,     26.9,          0.8
 4245,  46520.5,           13.26,       27,          0.6
 4246,  46533.8,           13.26,     27.1,          0.4
 4247,  46547.2,           13.26,     27.1,          0.2
 4248,  46560.7,           13.34,     27.1,            0
 4249,  46573.8,           13.28,     27.1,            0
 4250,  46587.2,           13.34,     27.1,          0.2
 4251,  46600.6,           13.36,     27.1,          0.2
 4252,  46613.3,           13.22,     27.2,          0.2
 4253,  46626.2,            13.1,     27.2,          0.2
 4254,  46639.3,            13.1,     27.2,            0
 4255,  46652.9,           13.14,     27.2,            0
 4256,  46666.4,           13.16,     27.2,          0.2
 4257,  46679.6,           13.26,     27.2,            0
 4258,    46693,           13.36,     27.3,            0
 4259,  46706.2,           13.38,     27.2,          0.2
 4260,  46719.1,           13.24,     27.2,            0
 4261,  46732.9,            13.3,     27.3,          0.2
 4262,  46746.1,            13.3,     27.3,          0.4
 4263,  46758.9,           13.18,     27.3,          0.2
 4264,  46772.2,            13.2,     27.4,          0.2
 4265,  46785.1,            13.2,     27.4,          0.2
 4266,  46798.2,           13.06,     27.4,          0.2
 4267,  46811.3,           13.04,     27.4,          0.2
 4268,  46824.6,           13.14,     27.5,          0.2
 4269,  46838.4,           13.24,     27.5,            0
 4270,  46852.3,           13.44,     27.5,            0
 4271,    46866,           13.56,     27.4,          0.2
 4272,  46880.3,            13.8,     27.5,          0.4
 4273,  46894.1,            13.9,     27.6,          0.5
 4274,    46908,           13.92,     27.7,          0.5
 4275,  46922.4,           14.02,     27.7,          0.4
 4276,  46936.3,           14.06,     27.8,          0.2
 4277,  46950.5,           14.04,     27.8,          0.2
 4278,  46964.4,           14.06,     27.8,         -0.2
 4279,  46978.5,            14.1,     27.8,            0
 4280,  46992.5,           14.02,     27.7,            0
 4281,  47006.6,           14.06,     27.8,          0.2
 4282,  47020.8,           14.06,     27.8,          0.5
 4283,  47034.3,           13.98,     27.9,          0.4
 4284,  47048.5,              14,       28,          0.4
 4285,  47062.2,           13.94,       28,            0
 4286,  47076.5,           13.98,       28,         -0.2
 4287,  47090.6,           13.96,     27.9,         -0.4
 4288,  47104.7,           14.08,     27.9,         -0.5
 4289,  47118.7,           14.04,     27.8,         -0.5
 4290,    47133,           14.16,     27.7,         -0.5
 4291,  47147.8,           14.26,     27.6,         -0.2
 4292,  47161.7,           14.22,     27.6,            0
 4293,  47175.4,           14.14,     27.7,          0.2
 4294,  47189.4,           14.14,     27.7,          0.2
 4295,  47202.8,           13.96,     27.7,         -0.2
 4296,  47216.2,           13.68,     27.7,         -0.2
 4297,  47230.1,           13.68,     27.6,         -0.2
 4298,    47244,           13.72,     27.6,            0
 4299,  47257.8,           13.68,     27.6,          0.4
 4300,  47271.8,            13.8,     27.7,          0.4
 4301,  47285.9,           13.94,     27.8,          0.4
 4302,  47299.8,           13.94,     27.8,            0
 4303,  47313.8,           13.96,     27.8,         -0.2
 4304,  47327.8,              14,     27.7,         -0.2
 4305,  47342.1,           14.06,     27.7,            0
 4306,  47356.3,           14.08,     27.7,            0
 4307,    47371,           14.24,     27.8,            0
 4308,  47385.4,           14.32,     27.7,            0
 4309,  47399.7,           14.38,     27.7,          0.2
 4310,  47413.6,            14.3,     27.7,          0.7
 4311,  47427.2,           14.18,     27.9,          1.3
 4312,  47440.8,           13.96,     28.1,          1.3
 4313,  47454.9,            13.9,     28.4,          1.1
 4314,  47468.9,           13.84,     28.4,          0.7
 4315,  47482.8,           13.84,     28.5,          0.2
 4316,  47496.9,           13.94,     28.5,          0.2
 4317,  47510.4,           13.92,     28.5,            0
 4318,  47523.9,            13.8,     28.5,          0.2
 4319,  47537.6,           13.74,     28.5,          0.2
 4320,  47550.8,            13.6,     28.6,            0
 4321,  47564.1,           13.44,     28.6,         -0.2
 4322,  47577.9,            13.5,     28.5,         -0.4
 4323,  47591.1,           13.44,     28.4,         -0.6
 4324,  47604.6,            13.4,     28.4,         -0.4
 4325,  47618.3,            13.5,     28.3,         -0.2
 4326,  47631.4,           13.46,     28.3,         -0.2
 4327,  47644.6,           13.34,     28.3,          0.2
 4328,  47657.4,           13.26,     28.3,          0.2
 4329,  47671.1,            13.3,     28.4,          0.4
 4330,  47684.1,           13.16,     28.4,          0.4
 4331,  47697.7,           13.26,     28.5,          0.4
 4332,  47711.2,           13.32,     28.5,          0.4
 4333,  47724.3,           13.38,     28.6,          0.2
 4334,  47737.4,           13.26,     28.6,          0.4
 4335,  47750.2,           13.22,     28.6,          0.2
 4336,    47763,           13.06,     28.7,          0.2
 4337,  47775.7,            12.9,     28.7,          0.2
 4338,  47788.5,           12.84,     28.7,          0.2
 4339,  47801.6,           12.84,     28.7,          0.4
 4340,  47814.7,            12.9,     28.8,          0.6
 4341,  47827.2,           12.84,     28.9,          0.8
 4342,  47839.9,           12.84,       29,          0.6
 4343,  47852.6,           12.82,     29.1,          0.4
 4344,  47865.4,           12.76,     29.1,          0.2
 4345,  47878.2,            12.7,     29.1,          0.2
 4346,  47890.9,           12.74,     29.1,          0.4
 4347,  47903.9,            12.8,     29.2,          0.4
 4348,  47917.1,            12.9,     29.3,          0.4
 4349,    47930,           12.92,     29.3,          0.4
 4350,  47942.4,           12.84,     29.3,          0.2
 4351,  47955.1,           12.84,     29.4,          0.2
 4352,  47968.1,           12.84,     29.4,          0.2
 4353,  47980.5,           12.68,     29.4,            0
 4354,  47993.1,           12.62,     29.4,          0.2
 4355,  48005.7,           12.66,     29.4,            0
 4356,  48018.3,           12.64,     29.5,            0
 4357,  48030.9,           12.56,     29.4,            0
 4358,  48043.9,           12.68,     29.4,            0
 4359,  48056.8,           12.74,     29.4,          0.2
 4360,  48069.4,           12.74,     29.5,          0.4
 4361,  48082.5,           12.84,     29.5,          0.4
 4362,  48094.9,            12.8,     29.6,          0.2
 4363,  48107.3,           12.68,     29.6,          0.2
 4364,    48120,           12.64,     29.6,          0.2
 4365,  48132.7,           12.66,     29.6,          0.2
 4366,  48145.1,           12.52,     29.7,          0.2
 4367,  48157.5,           12.52,     29.7,            0
 4368,  48169.8,            12.5,     29.7,         -0.2
 4369,  48182.5,            12.5,     29.6,         -0.4
 4370,  48194.8,           12.42,     29.6,         -0.4
 4371,  48207.6,            12.5,     29.5,            0
 4372,  48220.1,           12.52,     29.5,            0
 4373,  48232.8,            12.6,     29.6,          0.2
 4374,    48246,            12.7,     29.6,          0.4
 4375,  48259.1,           12.86,     29.6,          0.2
 4376,  48272.2,           12.92,     29.7,          0.4
 4377,  48285.9,           13.16,     29.7,          0.4
 4378,  48298.8,            13.2,     29.8,          0.2
 4379,    48312,            13.2,     29.8,          0.4
 4380,    48325,           13.18,     29.8,            0
 4381,  48338.2,            13.2,     29.9,         -0.2
 4382,  48351.1,           13.04,     29.8,         -0.2
 4383,  48364.5,           13.14,     29.7,         -0.4
 4384,  48377.7,           13.14,     29.7,         -0.2
 4385,  48390.4,           13.08,     29.7,          0.2
 4386,  48403.3,           13.02,     29.7,          0.2
 4387,  48415.8,           12.94,     29.8,          0.4
 4388,  48428.6,           12.82,     29.8,          0.4
 4389,  48442.1,           12.88,     29.9,          0.2
 4390,  48455.3,           12.98,     29.9,          0.4
 4391,  48468.4,           13.02,     29.9,          0.2
 4392,  48481.4,           13.12,       30,          0.4
 4393,  48494.3,           13.14,       30,          0.4
 4394,  48507.2,           13.02,     30.1,          0.2
 4395,  48520.3,              13,     30.1,          0.2
 4396,  48533.6,           13.04,     30.1,         -0.2
 4397,  48546.3,           12.98,     30.1,         -0.2
 4398,  48559.1,           12.96,       30,         -0.2
 4399,    48572,           12.96,       30,         -0.2
 4400,    48585,           12.94,       30,          0.2
 4401,  48597.9,           12.86,       30,          0.4
 4402,  48610.6,           12.86,     30.1,          0.6
 4403,  48623.5,           12.88,     30.2,          0.8
 4404,  48636.4,           12.88,     30.3,          0.6
 4405,  48649.7,           12.94,     30.4,          0.6
 4406,  48662.5,           12.92,     30.4,          0.6
 4407,  48675.2,           12.92,     30.5,          0.6
 4408,  48688.2,           12.94,     30.6,          0.8
 4409,  48701.6,           13.04,     30.7,          0.8
 4410,  48714.4,           12.94,     30.8,          0.8
 4411,  48727.5,              13,     30.9,          0.8
 4412,  48740.2,              13,       31,          0.8
 4413,  48752.7,            12.9,     31.1,          0.8
 4414,  48765.3,           12.74,     31.2,          0.8
 4415,  48777.7,           12.66,     31.3,          0.8
 4416,  48790.3,           12.56,     31.4,          0.8
 4417,  48802.4,           12.44,     31.5,            1
 4418,  48814.6,           12.38,     31.6,            1
 4419,  48826.9,           12.32,     31.8,            1
 4420,    48839,           12.26,     31.9,          0.8
 4421,  48851.3,            12.2,       32,          0.6
 4422,  48863.2,           12.16,       32,          0.6
 4423,  48874.8,           12.04,     32.1,          0.6
 4424,  48886.4,            11.9,     32.2,          0.9
 4425,    48898,            11.8,     32.3,          0.9
 4426,  48909.7,           11.68,     32.4,          0.9
 4427,  48920.7,            11.5,     32.5,          0.7
 4428,  48931.9,           11.42,     32.6,          0.7
 4429,  48942.9,            11.3,     32.6,          0.9
 4430,  48953.6,           11.12,     32.7,          0.9
 4431,  48964.3,           10.92,     32.9,          1.4
 4432,  48975.1,           10.88,       33,          1.6
 4433,  48986.2,           10.86,     33.2,          1.4
 4434,  48996.9,            10.8,     33.4,          1.4
 4435,  49007.6,            10.8,     33.5,          1.2
 4436,  49018.2,           10.78,     33.6,          0.9
 4437,  49028.8,           10.74,     33.7,          0.9
 4438,  49039.3,           10.62,     33.8,          0.9
 4439,  49049.9,            10.6,     33.9,          0.9
 4440,  49060.6,            10.6,       34,          0.7
 4441,  49071.2,            10.6,     34.1,          0.7
 4442,  49081.9,           10.62,     34.1,          0.9
 4443,  49092.3,            10.6,     34.2,            1
 4444,    49103,           10.62,     34.4,          1.2
 4445,  49113.3,           10.54,     34.5,          0.9
 4446,  49124.3,           10.62,     34.6,          0.5
 4447,  49135.1,           10.64,     34.6,          0.2
 4448,  49145.7,           10.68,     34.6,            0
 4449,  49156.5,            10.7,     34.6,          0.2
 4450,  49166.9,           10.72,     34.6,          0.7
 4451,  49177.6,           10.66,     34.7,          0.9
 4452,  49188.6,            10.7,     34.9,          1.4
 4453,  49199.5,           10.76,       35,          1.1
 4454,  49210.4,           10.78,     35.2,          0.9
 4455,  49221.6,           10.94,     35.2,          0.7
 4456,  49232.6,              11,     35.3,          0.2
 4457,  49243.5,           10.98,     35.3,          0.5
 4458,  49254.5,              11,     35.3,          0.2
 4459,  49265.5,           11.02,     35.4,          0.2
 4460,  49276.8,           11.04,     35.4,          0.2
 4461,  49287.9,           11.06,     35.4,            0
 4462,  49298.9,           11.08,     35.4,          0.2
 4463,  49309.9,           11.08,     35.4,          0.5
 4464,  49320.9,           11.08,     35.5,          0.7
 4465,  49331.9,           11.02,     35.6,          0.9
 4466,  49342.5,           10.92,     35.7,          0.9
 4467,  49353.7,           10.96,     35.8,          0.9
 4468,  49364.7,           10.96,     35.9,          0.9
 4469,    49376,           11.02,       36,          0.9
 4470,    49387,           11.02,     36.1,          0.7
 4471,  49397.4,           10.98,     36.2,          0.7
 4472,  49408.2,            10.9,     36.2,          0.7
 4473,  49419.4,           10.94,     36.3,          0.7
 4474,  49430.4,           10.88,     36.4,          0.7
 4475,  49441.6,           10.92,     36.5,          0.7
 4476,  49453.1,           11.14,     36.5,          0.7
 4477,  49464.1,           11.18,     36.6,          0.4
 4478,  49474.9,            11.1,     36.7,          0.5
 4479,  49486.3,           11.18,     36.7,          0.4
 4480,  49497.4,           11.16,     36.7,          0.4
 4481,  49509.2,           11.22,     36.8,          0.7
 4482,  49520.4,           11.26,     36.9,          0.7
 4483,  49531.6,           11.34,       37,          0.7
 4484,  49543.1,           11.36,       37,          0.4
 4485,  49554.3,           11.38,     37.1,          0.2
 4486,  49565.6,           11.28,     37.1,          0.4
 4487,  49577.2,           11.36,     37.1,          0.2
 4488,  49588.4,           11.36,     37.2,          0.4
 4489,  49599.5,           11.28,     37.2,          0.4
 4490,  49610.7,           11.28,     37.3,          0.2
 4491,  49622.3,           11.34,     37.3,          0.4
 4492,  49633.4,           11.24,     37.3,          0.4
 4493,  49644.8,           11.28,     37.4,          0.9
 4494,  49655.7,           11.24,     37.5,          1.1
 4495,  49666.8,           11.22,     37.7,          0.9
 4496,  49678.3,            11.2,     37.8,          0.9
 4497,    49690,           11.32,     37.8,          0.7
 4498,  49701.3,            11.3,     37.9,          0.4
 4499,  49712.6,           11.38,       38,          0.4
 4500,  49723.7,           11.38,       38,          0.4
 4501,  49734.7,           11.28,       38,          0.4
 4502,  49746.4,           11.28,     38.1,          0.7
 4503,  49757.5,           11.24,     38.2,          0.9
 4504,  49768.8,           11.24,     38.3,          0.9
 4505,  49779.8,           11.22,     38.4,          0.9
 4506,  49790.9,           11.24,     38.5,          0.7
 4507,    49802,           11.12,     38.6,          0.5
 4508,    49813,            11.1,     38.6,          0.4
 4509,    49824,           11.04,     38.6,          0.4
 4510,  49835.6,           11.16,     38.7,          0.7
 4511,  49847.1,           11.24,     38.8,          1.1
 4512,  49858.2,           11.24,     38.9,          1.1
 4513,  49869.2,           11.24,     39.1,          0.9
 4514,  49879.9,           11.18,     39.2,          0.9
 4515,  49891.1,            11.1,     39.2,          0.5
 4516,  49902.4,           11.06,     39.3,          0.7
 4517,  49913.6,           11.08,     39.3,          1.4
 4518,  49924.5,           11.06,     39.5,          1.4
 4519,    49935,           11.02,     39.8,          1.6
 4520,  49945.9,           10.96,     39.9,          1.6
 4521,    49957,           10.92,       40,          1.1
 4522,  49967.3,           10.74,     40.2,          1.2
 4523,  49978.6,           10.82,     40.3,          1.4
 4524,  49989.2,           10.84,     40.4,          1.4
 4525,  50000.1,           10.84,     40.6,          1.4
 4526,  50011.2,           10.84,     40.8,          1.6
 4527,  50021.8,            10.9,     40.9,          1.6
 4528,  50032.6,            10.8,     41.1,          1.6
 4529,  50043.1,           10.78,     41.3,          1.7
 4530,  50053.8,           10.74,     41.5,          1.7
 4531,  50063.8,           10.52,     41.6,          1.7
 4532,  50074.1,           10.46,     41.8,          1.9
 4533,  50084.5,           10.38,       42,          2.2
 4534,  50095.2,           10.42,     42.3,          1.9
 4535,  50105.2,           10.28,     42.5,          1.7
 4536,  50115.6,           10.36,     42.6,          1.5
 4537,  50125.9,           10.36,     42.7,          1.4
 4538,  50136.2,           10.34,     42.9,          1.4
 4539,  50146.7,            10.3,     43.1,          1.4
 4540,  50157.1,           10.38,     43.2,          1.4
 4541,  50167.5,           10.38,     43.3,          1.2
 4542,  50177.9,            10.4,     43.5,            1
 4543,  50188.1,           10.38,     43.6,          0.7
 4544,    50199,           10.46,     43.6,          0.2
 4545,  50209.4,           10.46,     43.6,          0.5
 4546,  50220.4,           10.58,     43.6,          0.7
 4547,  50230.8,           10.58,     43.8,          0.9
 4548,  50241.3,           10.64,     43.9,          1.2
 4549,  50251.7,           10.54,       44,          1.2
 4550,  50262.1,           10.54,     44.1,          1.2
 4551,  50272.9,            10.5,     44.3,          1.4
 4552,  50283.7,           10.58,     44.4,          1.2
 4553,  50294.2,           10.58,     44.6,          0.9
 4554,    50305,           10.66,     44.6,          0.9
 4555,  50316.3,           10.84,     44.7,          0.7
 4556,    50327,           10.82,     44.8,          0.9
 4557,  50337.5,           10.76,     44.9,          1.2
 4558,  50348.6,           10.88,       45,          1.2
 4559,  50359.7,           10.94,     45.2,          1.4
 4560,  50370.2,           10.78,     45.3,          1.4
 4561,  50381.1,           10.82,     45.5,          1.4
 4562,  50392.1,           10.92,     45.6,          1.4
 4563,  50402.4,           10.76,     45.8,          1.1
 4564,  50413.8,           10.82,     45.9,          1.4
 4565,  50424.7,            10.9,       46,          1.1
 4566,  50435.9,           10.96,     46.2,          1.1
 4567,  50446.6,            10.9,     46.3,          1.1
 4568,  50457.9,            11.1,     46.4,          0.9
 4569,  50469.2,           11.08,     46.5,          0.9
